id,title,releaseDate,rating,genres,description,duration,tagline,metascore,metascore_count,metascore_sentiment,userscore,userscore_count,userscore_sentiment,production_companies,director,writer,top_cast
2000521466,La Dolce Vita,1961-04-19,Not Rated,"Comedy,Drama",A series of stories following a week in the life of a philandering paparazzo journalist (Marcello Mastroianni) living in Rome.,174,"The film that shocked the critics...uncut, uncensored for all to see!",95.0,13,Universal acclaim,84.0,93.0,Universal acclaim,"Riama Film,Gray-Film,Société Nouvelle Pathé Cinéma,Astor Pictures Corporation,Cineriz,Arctic-Filmi,Columbia Pictures Corporation,Gloria,Guaranteed Pictures,Italifilm,Pathé Consortium Cinéma,Polfilm,Triangel Produksjon A/S,Vídeo Mercury Films,Atalanta Filmes,Compañía Industrial Film Español S.A. (CIFESA),American International Pictures (AIP),American-International Television (AIP-TV),Filmes Castello Lopes,Yleisradio (YLE),Commonwealth United Television,Suomi-Filmi,1ère chaîne ORTF,National Telefilm Associates (NTA),CFM Filmverhuur,City Film,IntraMovies,Atlas Video,Republic Pictures Home Video,Vídeo Mídia,New Vision Films,France 3,France 3,SBP,Chain Production,Medusa Home Entertainment,Umbrella Entertainment,Fantasy Film,Front Row Filmed Entertainment,Koch Lorber Films,Koch Vision,Umbrella Entertainment,Zima Entertainment,Vii Pillars Entertainment,Homescreen,Atlantic Film,Umbrella Entertainment,Umbrella Entertainment,Pathé,The Criterion Collection,Iris,Mirada Distribution,Neo Films,Cinema Prestige,Inoekino,Arthaus,Arthaus,Altomedia. Co. Ltd.,Image Entertainment,The Criterion Collection,Van Blad,Versátil Home Vídeo",Federico Fellini,"Federico Fellini,Ennio Flaiano,Tullio Pinelli,Brunello Rondi,Pier Paolo Pasolini","Marcello Mastroianni,Anita Ekberg,Anouk Aimée,Yvonne Furneaux,Magali Noël,Alain Cuny,Annibale Ninchi,Walter Santesso,Valeria Ciangottini,Riccardo Garrone,Ida Galli,Audrey McDonald,Polidor,Alain Dijon,Mino Doro,Giulio Girola,Laura Betti,Nico,Carlo Musto,Enzo Cerusico"
2000522204,Schindler's List,1993-12-15,R,"Biography,Drama,History",Steven Spielberg's epic drama tells the compelling true story of German businessman Oskar Schindler (Neeson) who comes to Nazi-occupied Poland looking for economic prosperity and leaves as a savior. (History in Film),195,The list is life. The man was real. The story is true.,95.0,30,Universal acclaim,92.0,1369.0,Universal acclaim,"Universal Pictures,Amblin Entertainment,Universal Pictures,ITI Cinema,Lucernafilm - Alfa,Paramount Films of India,United International Pictures (UIP),United International Pictures (UIP),United International Pictures (UIP),United International Pictures (UIP),United International Pictures (UIP),United International Pictures (UIP),United International Pictures (UIP),United International Pictures (UIP),United International Pictures (UIP),United International Pictures (UIP),United International Pictures (UIP),United International Pictures (UIP),United International Pictures (UIP),United International Pictures (UIP),United International Pictures (UIP),United International Pictures (UIP),United International Pictures (UIP),United International Pictures (UIP),United International Pictures (UIP),United International Pictures,United International Pictures,Argentina Video Home,CIC Video,CIC Video,CIC Video,CIC Video,CIC Video,CIC Video,CIC Video,CIC Vídeo,MCA Home Video,MCA/Universal Home Video,MCA/Universal Home Video,CIC-Taft Home Video,National Broadcasting Company (NBC),Universal Studios Home Video,Yleisradio (YLE),Universal Pictures Spain,Universal Pictures Video,Universal Pictures Video,Universal Pictures Home Video,Argentina Video Home,Tiglon Video,Universal Home Entertainment,Universal Pictures Finland,Universal Pictures Home Video,Universal Pictures Spain,Universal Pictures Video,Universal Pictures Video,Universal Pictures Video,Universal Pictures Video,Universal Pictures Video,Universal Studios Home Video,Universal Studios Home Video,Universal Studios Home Video,Universal Pictures Home Entertainment,Asia Business Broadcasting,NRK2,TV 2 Zebra,Universal Home Entertainment,Universal Pictures Home Entertainment,HBO Pacific Partners of Netherlands Antilles,Universal Pictures Finland,Universal Pictures Home Entertainment (UPHE),Universal Pictures Home Entertainment,Universal Pictures Home Entertainment,Universal Pictures Home Entertainment,Universal Pictures Home Entertainment,Universal Pictures Video,Universal Sony Pictures Home Entertainment Nordic,Universal Sony Pictures Home Entertainment Nordic,Universal Sony Pictures Home Entertainment,Waylen Group,HBO Nordic,NRK2,United International Pictures (UIP),United International Pictures,Universal Pictures Argentina,Universal Pictures International (UPI),Universal Pictures Home Entertainment (UPHE),Universal Pictures Home Entertainment,Universal Pictures Home Entertainment,Universal Pictures Home Entertainment,Universal Sony Pictures Home Entertainment Nordic,Universal Sony Pictures Home Entertainment Nordic,Universal Sony Pictures Home Entertainment,9Gem,Tubi TV,Prem'er Video Fil'm,Industrial Light & Magic (ILM)",Steven Spielberg,"Thomas Keneally,Steven Zaillian","Liam Neeson,Ralph Fiennes,Ben Kingsley,Caroline Goodall,Jonathan Sagall,Embeth Davidtz,Malgorzata Gebel,Shmuel Levy,Mark Ivanir,Béatrice Macola,Andrzej Seweryn,Friedrich von Thun,Krzysztof Luft,Harry Nehring,Norbert Weisser,Adi Nitzan,Michael Schneider,Miri Fabian,Anna Mucha,Albert Misak"
2000500130,WALL-E,2008-06-27,TV-G,"Animation,Adventure,Family,Sci-Fi","After hundreds of lonely years of doing what he was built for, Wall-E discovers a new purpose in life when he meets a sleek search robot named EVE. [Walt Disney Pictures]",98,After 700 years of doing what he was built for - he'll discover what he's meant for.,95.0,39,Universal acclaim,89.0,2025.0,Universal acclaim,"Walt Disney Pictures,Pixar Animation Studios,FortyFour Studios,Walt Disney Studios Motion Pictures,Walt Disney Studios Motion Pictures Germany,Walt Disney Studios Motion Pictures, Italia,Walt Disney Studios Motion Pictures Norway,The Walt Disney Company Iberia,Walt Disney Company,Walt Disney Studios Motion Pictures Argentina,Walt Disney Studios Motion Pictures Finland,Walt Disney Studios Motion Pictures Japan,Walt Disney Studios Motion Pictures Mexico,Walt Disney Studios Sony Pictures Releasing (WDSSPR),Audio Visual Entertainment,B&H Film Distribution,Buena Vista International,Buena Vista International,Buena Vista International,Columbia Pictures of Philippines,Falcon,Forum Film Poland,Forum Hungary,NOS Audiovisuais,Sam Film,Saturn Enternainment,Slovo Filma,Ster-Kinekor Pictures,Sunny Films,United International Pictures (UIP),Gativideo,Walt Disney Studios Home Entertainment,Walt Disney Studios Home Entertainment,Walt Disney Studios Home Entertainment,Walt Disney Studios Home Entertainment,Walt Disney Studios Home Entertainment,Walt Disney Studios Home Entertainment,Walt Disney Studios Home Entertainment,Walt Disney Studios Home Entertainment,Disney Cinemagic,Film1,Walt Disney Studios Home Entertainment,Walt Disney Studios Home Entertainment,ABC Family,BBC One,Disney Channel,Disney Cinemagic,Disney XD,SBS6,Seven Network,Nelonen,Walt Disney Studios Home Entertainment,Disney Junior,Teletoon,Hotstar,BBC Three,FX Network,Freeform,SBS9,9Go!,Disney+,Disney+,Disney+,Walt Disney Studios Home Entertainment,Nickelodeon Network,Perviy Kanal,The Criterion Collection,The Criterion Collection,Hybride Technologies,Industrial Light & Magic (ILM),Kerner Optical",Andrew Stanton,"Andrew Stanton,Pete Docter,Jim Reardon","Ben Burtt,Elissa Knight,Jeff Garlin,Fred Willard,MacInTalk,John Ratzenberger,Kathy Najimy,Sigourney Weaver,Karleen Griffin,Kim Kopf,Niki McElroy,Garrett Palmer,Lori Richardson,Jessica Skelton,Kai Steel Smith,Michael Toy"
2000542203,Carol,2015-11-20,R,"Drama,Romance","Set in 1950s New York, two women from very different backgrounds find themselves in the throes of love. A young woman in her 20s, Therese Belivet (Rooney Mara), is a clerk working in a Manhattan department store and dreaming of a more fulfilling life when she meets Carol (Cate Blanchett), an alluring woman trapped in a loveless, convenient marriage. As an immediate connection sparks between them, the innocence of their first encounter dims and their connection deepens. While Carol breaks free from the confines of marriage, her husband (Kyle Chandler) threatens her competence as a mother when Carol’s involvement with Therese and close relationship with her best friend Abby (Sarah Paulson) comes to light. As Carol leaves the comfort of home to travel with Therese, an internal journey of self-discovery coincides with her new sense of space. [TWC]",118,Some people change your life forever,94.0,45,Universal acclaim,79.0,743.0,Generally favorable,"The Weinstein Company,Film4,Number 9 Films,StudioCanal,HanWay Films,Killer Films,Goldcrest Films International,Dirty Films,Infilm,Larkhark Films,LSG Productions,The Weinstein Company,Videx International,Mares Filmes,StudioCanal UK,Cinemien,DCM Film Distribution,Entertainment One,NOS Audiovisuais,Odeon,Scanbox Entertainment,Shaw Organisation,Transmission Films,Bir Film,HanWay Films,Front Row Filmed Entertainment,GEM Entertainment,Homescreen,ABC Distribution,Alfa Films,Andes Films,Applause Entertainment,Arthouse,Bir Film,Bontonfilm,Corazón Films,Edko Films,Fabula Films,Filmladen,Finnkino,Lucky Red,Norsk Filmdistribusjon,Phantom Film,UGC Distribution,Vertigo Média Kft.,Vértigo Films,Film1,Homescreen,KVH Media Group,M Pictures,Odeon Home Entertainment,Scanbox Entertainment,StudioCanal UK,StudioCanal UK,StudioCanal,TF1 Vidéo,Transeuropa Video Entertainment (TVE),Universum Film (UFA),Universum Film (UFA),Yleisradio (YLE),ARD Mediathek,ARD TV,ARD,ARTE Mediathek,ARTE Mediathek,ARTE,ARTE,Amazon Instant Video,Arbeitsgemeinschaft der öffentlich-rechtlichen Rundfunkanstalten der Bundesrepublik Deutschland (ARD),Arthouse CNMA,BR Fernsehen,Bayerischer Rundfunk (BR),Das Erste,Google Play,Hessischer Rundfunk (HR),Joyn,Kabel Eins Classics,MDR Fernsehen,MagentaTV,Maxdome Store,Maxdome,Mitteldeutscher Rundfunk (MDR),NDR Fernsehen,Norddeutscher Rundfunk (NDR),ONE,ORF 1,ORF 2,ORF Eins,RBB Fernsehen,RBB,Rakuten TV,Rundfunk Berlin-Brandenburg (RBB),SRF 1,SWR Fernsehen,SWR,Schweizer Radio und Fernsehen (SRF),Seven Entertainment,Sky Cinema +1,Sky Cinema +24,Sky Cinema Best Of,Sky Cinema Emotion,Sky Cinema Hits,Sky Cinema Special,Sky Cinema,Sky Serien & Shows,Sky Store,Südwestrundfunk (SWR),The Criterion Channel,Versátil Home Vídeo,Videobuster.de,Videoload,WDR Fernsehen,Westdeutscher Rundfunk (WDR),ZDF Mediathek,hr-fernsehen,iTunes,Österreichischer Rundfunk (ORF),Goldcrest Post Production London,The Mill,Lola Visual Effects",Todd Haynes,"Phyllis Nagy,Patricia Highsmith","Cate Blanchett,Rooney Mara,Sarah Paulson,Kyle Chandler,Jake Lacy,John Magaro,Cory Michael Smith,Kevin Crowley,Nik Pajic,Carrie Brownstein,Trent Rowland,Sadie Heim,Kk Heim,Amy Warner,Michael Haney,Wendy Lardin,Pamela Evans Haynes,Greg Violand,Michael Joseph Thomas Ward,Kay Geiger"
2000540855,Before Midnight,2013-05-24,R,"Drama,Romance","In this follow-up to Before Sunrise and Before Sunset, we meet Jesse and Celine nine years later in Greece. Almost two decades have passed since their first meeting on that train bound for Vienna.",109,Everything's better with maturity,94.0,41,Universal acclaim,83.0,612.0,Universal acclaim,"Faliro House Productions,Venture Forth,Castle Rock Entertainment,Detour Filmproduction,Warner Bros.,Sony Pictures Classics,Sony Pictures Releasing,Diamond Films,Diaphana Distribution,Good Films,Hopscotch Films,InterComFilm,NonStop Entertainment,Norsk Filmdistribusjon,Prokino Filmverleih,Shaw Organisation,Starcom,Twentieth Century Fox,West,Wild Bunch Benelux,GEM Entertainment,Film & TV House,A Contracorriente Films,A-Film Benelux MSD,A-Film Benelux MSD,ADS Service,Calinos Films,Diamond Films,EuroVideo,EuroVideo,Feelgood Entertainment,Sony Pictures Home Entertainment,Sony Pictures Home Entertainment,Sundream Motion Pictures,Sundream Motion Pictures,Zon Audiovisuais,Albatros Film,Film1,Leeding Media,Vrijzinnig Protestantse Radio Omroep (VPRO),The Criterion Collection,StudioCanal Germany,StudioCanal Germany,The Criterion Channel",Richard Linklater,"Richard Linklater,Julie Delpy,Ethan Hawke,Kim Krizan","Ethan Hawke,Julie Delpy,Seamus Davey-Fitzpatrick,Ariane Labed,Jennifer Prior,Charlotte Prior,Xenia Kalogeropoulou,Walter Lassally,Yiannis Papadopoulos,Athina Rachel Tsangari,Panos Koronis,Enrico Focardi,Manolis Goussias,Anouk Servera,Yota Argyropoulou,Serafeim Radis,Tety Kalafati,John Sloss"
2000549668,Amazing Grace,2018-11-23,G,"Documentary,Music","A documentary presenting Aretha Franklin with choir at the New Bethel Baptist Church in Watts, Los Angeles in January 1972.",87,The voice of a legend. The performance of a lifetime.,94.0,28,Universal acclaim,82.0,40.0,Universal acclaim,"40 Acres & A Mule Filmworks,Al's Records And Tapes,Rampant,Sundial Pictures,Time Studios,Time,Warner Bros.,Neon,Film & TV House,GEM Entertainment,Caramel Films,Cinema Mondo,Gaga,Metropolitan Filmexport,Paradiso Entertainment,StudioCanal,StudioCanal,Weltkino Filmverleih,Alambique Destilaria de Ideias,Cinema Mondo,Elevation Pictures,Leonine Distribution,NITV,NITV,Special Broadcasting Service (SBS),Synapse Distribution,Top Film Distribution,Yleisradio (YLE),Youplanet Pictures","Alan Elliott,Sydney Pollack",,"Aretha Franklin,James Cleveland,Alexander Hamilton,Cornell Dupree,Kenny Luper,Poncho Morales,Bernard Pretty Purdie,Chuck Rainey,Christine Adams,Alonzo Atkins,Lucy Ayers,James A. Broomfield,Eugene Bryant,Syndrul Drahe,Mary Ann Hall,Margerie Luper,Charles May,Esther McIsaac,Odessa L. McCastle,Stanley B. Miller"
2000544683,Dunkirk,2017-07-21,PG-13,"Action,Drama,History,Thriller,War",Dunkirk opens as hundreds of thousands of British and Allied troops are surrounded by enemy forces. Trapped on the beach with their backs to the sea they face an impossible situation as the enemy closes in. [Warner Bros.],106,"At the point of crisis, at the point of annihilation, survival is victory.",94.0,53,Universal acclaim,82.0,3404.0,Universal acclaim,"Syncopy,Warner Bros.,Dombey Street Productions,Kaap Holland Film,Canal+,Ciné+,RatPac-Dune Entertainment,Karo Premiere,Warner Bros.,Warner Bros.,ACME,ACME,ACME,Blitz,Blitz,HKC Entertainment,InterCom,Kinomania,NOS Audiovisuais,SF Film Finland,SF Studios,Sam Film,Tanweer Alliances,Twentieth Century Fox,Warner Bros. F.E.,Warner Bros. Pictures,Warner Bros.,Warner Bros.,Warner Bros.,Warner Bros.,Warner Bros.,Warner Bros.,Warner Bros.,Warner Bros.,Warner Bros.,Warner Bros.,Warner Bros.,Critics' Choice Video,KVH Media Group,Kutonen,Warner Bros. Entertainment Finland,Warner Bros. Home Entertainment,Warner Bros. Home Entertainment,Warner Bros. Home Entertainment,Warner Bros. Home Entertainment,Warner Bros. Home Entertainment,Warner Bros. Home Entertainment,Warner Bros. Home Entertainment,Warner Bros. Home Entertainment,Warner Bros. Home Entertainment,Seven Network,HBO Max,9Gem,Mainostelevisio (MTV3),Nine Network Australia,Sub,TV5,Double Negative (DNEG),AFX Studios,Centroid Motion Capture",Christopher Nolan,Christopher Nolan,"Fionn Whitehead,Barry Keoghan,Mark Rylance,Tom Hardy,Damien Bonnard,Aneurin Barnard,Lee Armstrong,James Bloor,Tom Glynn-Carney,Jack Lowden,Luke Thompson,Michel Biel,Constantin Balsan,Billy Howle,Mikey Collins,Callum Blake,Dean Ridge,Bobby Lockwood,Will Attenborough,Kenneth Branagh"
2000547961,The Man Who Shot Liberty Valance,1962-04-22,Approved,"Drama,Western","A senator, who became famous for killing a notorious outlaw, returns for the funeral of an old friend and tells the truth about his deed.",123,Two Great Stars Appear Together For the First Time!,94.0,10,Universal acclaim,85.0,72.0,Universal acclaim,"John Ford Productions,Paramount Pictures,Filmax,Les Films Paramount,Paramount British Pictures,Paramount Films of Italy,Film AB Paramount,Paramount-Films,Paramount Films of India,CBS,Yleisradio (YLE),Mainostelevisio (MTV3),TV3,France 3,Paramount Home Entertainment,CIC Victor,Finnkino,Paramount Home Entertainment,Paramount Home Entertainment,Paramount Home Entertainment,Paramount Home Entertainment,Paramount Home Entertainment,Paramount Home Entertainment,Paramount Home Entertainment,Paramount Home Entertainment,Paramount Home Entertainment,Paramount Home Entertainment,Encore Avenue,Paramount Home Entertainment,Paramount Home Entertainment,Swashbuckler Films,C8,Paramount Home Entertainment,CIC Video,CIC-Taft Home Video,Continental Home Vídeo,Epoca,Paramount Home Entertainment",John Ford,"James Warner Bellah,Willis Goldbeck,Dorothy M. Johnson","James Stewart,John Wayne,Vera Miles,Lee Marvin,Edmond O'Brien,Andy Devine,Ken Murray,John Carradine,Jeanette Nolan,John Qualen,Willis Bouchey,Carleton Young,Woody Strode,Denver Pyle,Strother Martin,Lee Van Cleef,Robert F. Simon,O.Z. Whitehead,Paul Birch,Joseph Hoover"
2000550467,The Searchers,1956-05-26,Passed,"Adventure,Drama,Western",An American Civil War veteran embarks on a journey to rescue his niece from the Comanches.,119,The story that sweeps from the great Southwest to the Canadian border in VistaVision.,94.0,15,Universal acclaim,76.0,70.0,Generally favorable,"C.V. Whitney Pictures,Warner Bros.,AFEX,Paramount Pictures,Mercurio Films S.A.,Mainostelevisio (MTV3),RCA (II),Italia 1,Audio Visual Enterprises,Yleisradio (YLE),TV3,Warner Home Video,Warner Home Video,M6,Warner Home Video,Warner Home Video,Warner Home Video,Image Entertainment,Warner Home Video,Sandrew Metronome Distribution,Warner Home Video,Warner Home Video,Warner Home Video,Warner Home Video,Warner Home Vidéo,Warner Home Video,Warner Home Video,Warner Home Video,Midas Filmes,HBO Max,Fazer Musiikki Oy/Fazer Video,Turner Classic Movies (TCM),Warner Home Vídeo,Warner Home Vídeo",John Ford,"Frank S. Nugent,Alan Le May,Charles Dorat","John Wayne,Jeffrey Hunter,Vera Miles,Ward Bond,Natalie Wood,John Qualen,Olive Carey,Henry Brandon,Ken Curtis,Harry Carey Jr.,Antonio Moreno,Hank Worden,Beulah Archuletta,Walter Coy,Dorothy Jordan,Pippa Scott,Patrick Wayne,Lana Wood,Gertrude Astor,Pipe Line Begishe"
2000543621,45 Years,2015-12-23,R,"Drama,Romance","There is just one week until Kate Mercer's (Charlotte Rampling) 45th wedding anniversary and the planning for the party is going well. But then a letter arrives for her husband (Tom Courtenay). The body of his first love has been discovered, frozen and preserved in the icy glaciers of the Swiss Alps. By the time the party is upon them, five days later, there may not be a marriage left to celebrate. [IFC Films]",95,Do we really know our loved ones?,94.0,36,Universal acclaim,73.0,197.0,Generally favorable,"BFI Film Fund,British Film Institute (BFI),Creative England,Film4,National Lottery through UK Film Council,The Bureau,The Match Factory,Sundance Selects,ABC Distribution,Ad Vitam Distribution,Arthaus,Aya Pro,Cinema Prestige,Cinemien,Filmcoopi,Future Film,Mirada Distribution,Piffl Medien,Spentzos Films,Studio S,Alambique Destilaria de Ideias,Argentina Video Home,Artificial Eye,Audio Visual Entertainment,Film1,Future Film,Homescreen,Moving Turtle,NDMantarraya,Pancinema,Solopan,The Criterion Channel,The Criterion Collection,Yleisradio (YLE),good movies!",Andrew Haigh,"Andrew Haigh,David Constantine","Charlotte Rampling,Tom Courtenay,Geraldine James,Dolly Wells,David Sibley,Sam Alexander,Richard Cunningham,Hannah Chalmers,Camille Ucan,Rufus Wright,Martin Atkinson,Rachel Banham,Alexiane Cazenave,Michelle Finch,Paul Andrew Goldsmith,Peter Dean Jackson,Kevin Matadeen,James O'Mara,Alexandra Riddleston-Barrett,Max Rudd"
2000557706,Inside the Yellow Cocoon Shell,2024-01-19,,Drama,"After a car accident claims the life of his sister-in-law and leaves his 5-year-old nephew an orphan, a thirtysomething man named Thien (Le Phong Vu) leaves Saigon for a trip back to his rural hometown. During his meditative, wandering visit, Thien wrestles with his own agnosticism in the face of others’ religious beliefs, summons memories of his long-disappeared brother, and reconnects with a former girlfriend who now lives as a nun at a Christian church and school. ",178,,94.0,15,Universal acclaim,75.0,50.0,Generally favorable,"JK Film,Potocol,Deuxieme Ligne Films,Zorba the Imaginary Friend,Fasten Films,Singapore Film Commission,L'Aide aux cinémas du monde,Centre national du cinéma et de l'image animée (CNC),Institut français,Purin Pictures,Visions Sud Est,Locarno Open Doors,Città di Bellinzona,Normandie Images,CJ CGV Viet Nam,Kino Lorber,Ama Films,Nour Films,Leopardo Filmes",Thien An Pham,Thien An Pham,"Le Phong Vu,Nguyen Thinh,Vu Ngoc Manh,Nguyen Thi Truc Quynh,Nguyen Van Lu'u,Phi Dieu,Manh Cuong Tran,Phan Ti My Duyen,Vu Trong Tuyen,Nguyen Han,Ngo Thuy Tien,Ba Vo,Chau Thien Kim,Nguyen Thi Hoai Dung,Do Thien Hoang,Anh Nguyen,Chi Nguyen,K'Brom,Anh Son-Tan Van Phu,Anh Chinh"
2000517131,Taxi Driver,1976-02-07,TV-MA,"Crime,Drama","Scorsese’s 1976 masterpiece is the all-too-real story of a psychotic New York cabby who is driven to violence in an attempt to rescue a teenage prostitute.  [Sony]
",114,"On every street in every city in this country, there's a nobody who dreams of being a somebody. He's a lonely forgotten man desperate to prove that he's alive.",94.0,23,Universal acclaim,87.0,1225.0,Universal acclaim,"Columbia Pictures,Bill/Phillips,Italo/Judeo Productions,Columbia Pictures,Columbia-Warner Distributors,Columbia Pictures Mexico,Columbia C.E.I.A.D.,Warner Bros. Film,Warner-Columbia Film,Warner-Columbia Films,Warner-Columbia Filmverleih,Columbia Pictures of Argentina,Filmayer,Twentieth Century-Fox,Ulus Film,Warner-Columbia Film,Columbia Films of India,American Broadcasting Company (ABC),Columbia Pictures Home Video,The Criterion Collection,Columbia Pictures Home Video,R-Video,RCA/Columbia Pictures Home Video,RCA/Columbia Pictures Home Video,RCA/Columbia Pictures International Video,RCA/Columbia-Hoyts Home Video,VTC-Video,Videosonic,RCA/Columbia Pictures Home Video,GoodTimes Home Video,TV3,Cinema Club,Video Collection International,Columbia TriStar Home Video,Columbia TriStar Home Video,Columbia TriStar Home Video,Columbia TriStar Home Video,Mainostelevisio (MTV3),VideoVisa,Canal+,Columbia TriStar Home Video,Columbia TriStar Home Video,LK-TEL,LK-TEL,Nelonen,Columbia TriStar Home Video,Columbia TriStar Home Video,Egmont Entertainment,Columbia TriStar Home Video,Mainostelevisio (MTV3),Columbia TriStar Home Entertainment,Columbia TriStar Home Entertainment,Columbia TriStar Home Entertainment,Park Circus,LK-TEL,Sony Pictures Home Entertainment,Sony Pictures Home Entertainment,Sony Pictures Home Entertainment,Universal Pictures Finland,Sony Pictures Home Entertainment,Sony Pictures Home Entertainment,Sony Pictures Home Entertainment,Sony Pictures Home Entertainment,Sony Pictures Home Entertainment,Greek Film Archive,Sony Pictures Home Entertainment,Sony Movie Channel,Sony Pictures Home Entertainment,Fathom Events,Paramount Channel,Eye Film Instituut,Netflix,SBP,The Criterion Channel,Sony Pictures Home Entertainment,Sony Pictures Home Entertainment,SBS Viceland,TCM Cinema,Paramount Network,Columbia TriStar Home Video,RCA/Columbia Pictures Video,Metro-Goldwyn-Mayer (MGM) Studios",Martin Scorsese,Paul Schrader,"Robert De Niro,Jodie Foster,Cybill Shepherd,Albert Brooks,Diahnne Abbott,Frank Adu,Victor Argo,Gino Ardito,Garth Avery,Peter Boyle,Harry Cohn,Copper Cunningham,Brenda Dickson,Harry Fischler,Nat Grant,Leonard Harris,Richard Higgs,Beau Kayser,Harvey Keitel,Victor Magnotta"
2000541522,The Servant,1964-03-16,Unrated,Drama,The Servant looks at the decaying British class system through the relationship between an aristocrat and his scheming butler.,116,A Terrifyingly Beautiful Motion Picture!,94.0,9,Universal acclaim,79.0,30.0,Generally favorable,"Springbok Productions,Landau Releasing Organization (LRO),Warner-Pathé Distributors,Associated British-Pathé,Constantin Film,Dear Film,Warner Bros.,Kontinental,Svensk Filmindustri (SF),Towa.,Hispamex Films,American-International Television (AIP-TV),Commonwealth United Television,National Telefilm Associates (NTA),Metropolitan Films,Antenne 2 (A2),Thorn EMI Video Australia,StudioCanal,Universal Home Video,Optimum Home Entertainment,Rialto Pictures,StudioCanal,Les Acacias,Bibliotheque,Leopardo Filmes,The Criterion Channel",Joseph Losey,"Harold Pinter,Robin Maugham","Dirk Bogarde,Sarah Miles,Wendy Craig,James Fox,Catherine Lacey,Richard Vernon,Ann Firbank,Doris Nolan,Patrick Magee,Jill Melford,Alun Owen,Harold Pinter,Derek Tansley,Brian Phelan,Hazel Terry,Philippa Hare,Dorothy Bromiley,Alison Seebohm,Chris Williams,Gerry Duggan"
2000522325,Yi Yi,2000-10-06,Not Rated,"Drama,Romance","This film portrays life through portraits of the individual members of a Taiwanese family, each representing a stage from birth to death.  [WinStar Cinema]",173,,94.0,25,Universal acclaim,86.0,76.0,Universal acclaim,"1+2 Seisaku Iinkai,Atom Films,AtomFilms,Basara Pictures,Pony Canyon,WinStar Cinema,Diaphana Distribution,Golem Distribución,Istituto Luce,Kuzui Enterprises.,Národní Filmový Archiv (NFA),Omuro Pictures,Pegasos Film,Upstream Pictures,3Sat,3sat,3sat,ARTE,ARTE,Dutch FilmWorks (DFW),E Stars Films,Filmfreak Distributie,Fox Lorber,ICA Projects,Kimowelt TV,Madman Entertainment,SF 1,SF2,Schweizer Fernsehen (SF),The Criterion Channel,The Criterion Collection,The Criterion Collection,WDR Fernsehen,WDR,Westdeutscher Rundfunk (WDR),trigon-film",Edward Yang,Edward Yang,"Nien-Jen Wu,Elaine Jin,Issei Ogata,Kelly Lee,Jonathan Chang,Hsi-Sheng Chen,Su-Yun Ko,Chuan-cheng Tao,Shu-shen Hsiao,Meng-chin 'Adriene' Lin,Pang Chang Yu,Ru-Yun Tang,Shu-Yuan Hsu,Hsin-Yi Tseng,Yung-Feng Lee,Shi-hui Chin,Jie Wu,Kuo-Chih Shu,Leon Dai,Mei-Yun Yu"
2000520832,The Manchurian Candidate,1962-10-24,PG-13,"Drama,Thriller",John Frankenheimer's gripping political thriller about a group of American soldiers who are captured and brainwashed into becoming sleeper agents. (MGM),126,"When you've seen it all, you'll swear there's never been anything like it!",94.0,20,Universal acclaim,79.0,121.0,Generally favorable,"M.C. Productions,United Artists,Les Artistes Associés,United Artists (UA),Kommunenes Filmcentral (KF),Dear Film,C.B. Films S.A.,CBS,National Broadcasting Company (NBC),United International Pictures (UIP),TV3,France 3,Warner Home Video,Chapel Distribution,MGM Home Entertainment,MGM Home Entertainment,Mainostelevisio (MTV3),Fox Video Japan,MGM Home Entertainment,Egmont Entertainment,MGM Home Entertainment,NHK-BS2,MGM Home Entertainment,MGM Home Entertainment,Park Circus,Yleisradio (YLE),The Criterion Collection,The Criterion Collection,OFDb Filmworks,OFDb Filmworks,The Criterion Channel,9Gem,Epoca,Pluto TV,Warner Home Vídeo,Howard Anderson Digital Effects",John Frankenheimer,"Richard Condon,George Axelrod,John Frankenheimer","Frank Sinatra,Laurence Harvey,Janet Leigh,Angela Lansbury,Henry Silva,James Gregory,Leslie Parrish,John McGiver,Khigh Dhiegh,James Edwards,Douglas Henderson,Albert Paulsen,Barry Kelley,Lloyd Corrigan,Madame Spivy,Joe Adams,Alyce Allen,Benjie Bancroft,Frank Basso,Mary Benoit"
